,id,issue_date,due_date,paid_date,paid,contact_id,total,amount_due,exchange_rate,currency,is_sale
106,c5ee8382-90cd-4150-ac4a-05d34337bdc4,2022-10-26T00:00:00.000Z,2022-11-30T00:00:00.000Z,2022-12-29T00:00:00.000Z,True,e2111283-b230-4bb7-8108-518ef4dfd9fa,12925.0,0.0,1.0,GBP,True
107,fa6a17ff-78aa-4a80-b930-b95391b3d439,2022-10-30T00:00:00.000Z,2022-10-31T00:00:00.000Z,2022-11-29T00:00:00.000Z,True,d7d2b5fc-32e7-4011-94a4-2c8aa0ff9e4f,13110.0,0.0,1.0,GBP,True
108,dc38d15a-abe7-4644-aea3-8deb4b3de082,2022-11-01T00:00:00.000Z,2022-12-06T00:00:00.000Z,2022-12-07T00:00:00.000Z,True,8e81fbc4-4f33-4ae9-bf5e-a2415372e77b,184.0,0.0,1.0,GBP,True
109,7af71986-fd9b-4ba2-b22e-9ecd6bca7c99,2022-11-07T00:00:00.000Z,2022-11-25T00:00:00.000Z,2023-01-16T00:00:00.000Z,True,cf2b417f-352e-486f-a5e0-a32cbbfa0826,849.1020632338159,0.0,1.92998,NZD,True
110,d4ac1835-1b96-4358-854c-a705db9a1edb,2022-11-14T00:00:00.000Z,2022-12-30T00:00:00.000Z,2023-02-02T00:00:00.000Z,True,d7d2b5fc-32e7-4011-94a4-2c8aa0ff9e4f,1725.0,0.0,1.0,GBP,True
111,2d2fbdd6-437d-4aeb-ac45-3964aca46b61,2022-12-01T00:00:00.000Z,2023-01-06T00:00:00.000Z,2023-02-01T00:00:00.000Z,True,8e81fbc4-4f33-4ae9-bf5e-a2415372e77b,184.0,0.0,1.0,GBP,True
112,8428dfef-876d-4142-a337-9541cd4232be,2022-12-07T00:00:00.000Z,2022-12-25T00:00:00.000Z,2023-01-10T00:00:00.000Z,True,cf2b417f-352e-486f-a5e0-a32cbbfa0826,853.2356570500305,0.0,1.92063,NZD,True
113,fa891f54-c570-42b3-9b2d-0696762dd493,2022-12-14T00:00:00.000Z,2023-01-30T00:00:00.000Z,2023-01-30T00:00:00.000Z,True,d7d2b5fc-32e7-4011-94a4-2c8aa0ff9e4f,1725.0,0.0,1.0,GBP,True
114,ccaf98ad-d937-44ee-96d4-3066ba2f12f3,2022-12-26T00:00:00.000Z,2023-02-28T00:00:00.000Z,2023-02-14T00:00:00.000Z,True,31b86361-378a-47ef-9d43-25218e06ced3,8050.0,0.0,1.0,GBP,True
115,c00fe10d-6d20-4fe1-af57-79ba92175428,2023-01-01T00:00:00.000Z,2023-02-10T00:00:00.000Z,,False,31b86361-378a-47ef-9d43-25218e06ced3,45701.40335994984,45701.40335994984,542.27,NGN,True
116,8fc1d734-034f-4936-afea-55284d7eeabf,2023-01-01T00:00:00.000Z,2023-02-12T00:00:00.000Z,,False,31b86361-378a-47ef-9d43-25218e06ced3,1665.848156355433,1665.848156355433,100.182,INR,True
117,7b8b29e4-3739-4002-b1d1-3c90ac217c00,2023-01-07T00:00:00.000Z,2023-01-25T00:00:00.000Z,2023-02-07T00:00:00.000Z,True,cf2b417f-352e-486f-a5e0-a32cbbfa0826,860.2181581489102,0.0,1.90504,NZD,True
118,3a46fc23-853b-4b6b-b090-6d7cd6651507,2023-01-08T00:00:00.000Z,2023-02-07T00:00:00.000Z,2023-02-22T00:00:00.000Z,True,a9797cb2-4805-4528-bbcb-fdb94368bee6,2587.5,0.0,1.0,GBP,True
119,9f86edac-9d4e-43e2-9d92-a04b852ed6de,2023-01-08T00:00:00.000Z,2023-02-22T00:00:00.000Z,2023-02-28T00:00:00.000Z,True,31b86361-378a-47ef-9d43-25218e06ced3,8740.0,0.0,1.0,GBP,True
120,485f6a11-0bde-470e-af08-2c01301ed4db,2023-01-12T00:00:00.000Z,2023-02-07T00:00:00.000Z,2023-01-31T00:00:00.000Z,True,a9797cb2-4805-4528-bbcb-fdb94368bee6,2356.242996722204,0.0,1.90982,NZD,True
121,60db451b-b722-4a6e-b6a2-030115794fef,2023-01-12T00:00:00.000Z,2023-01-31T00:00:00.000Z,2023-01-31T00:00:00.000Z,True,a278f53a-57ab-4f50-8690-182a5c60d671,20776.5,0.0,1.0,GBP,True
122,828b04f9-3132-4de5-8f64-1429d372a166,2023-01-14T00:00:00.000Z,2023-02-28T00:00:00.000Z,2023-02-28T00:00:00.000Z,True,d7d2b5fc-32e7-4011-94a4-2c8aa0ff9e4f,1725.0,0.0,1.0,GBP,True
123,6c34a288-735c-4457-9d39-e4257e4067e8,2023-02-01T00:00:00.000Z,2023-03-10T00:00:00.000Z,,False,31b86361-378a-47ef-9d43-25218e06ced3,43489.43846724846,43489.43846724846,569.851,NGN,True
124,41a9e633-65b6-4c96-9df9-19a76c621f45,2023-02-01T00:00:00.000Z,2023-03-12T00:00:00.000Z,,False,31b86361-378a-47ef-9d43-25218e06ced3,1649.5146974519143,1649.5146974519143,101.174,INR,True
125,4afc7142-28c8-4cb0-b387-bfc4b223250c,2023-02-07T00:00:00.000Z,2023-02-25T00:00:00.000Z,,False,cf2b417f-352e-486f-a5e0-a32cbbfa0826,859.5053025773358,859.5053025773358,1.90662,NZD,True
126,29dd3e47-a834-4d93-95f9-055b7ff554cb,2023-02-14T00:00:00.000Z,2023-03-30T00:00:00.000Z,2023-02-14T00:00:00.000Z,True,d7d2b5fc-32e7-4011-94a4-2c8aa0ff9e4f,1725.0,0.0,1.0,GBP,True
127,cc660663-dcab-4fad-a5b2-f4cd48504739,2023-03-01T00:00:00.000Z,2023-04-10T00:00:00.000Z,,False,31b86361-378a-47ef-9d43-25218e06ced3,44786.46349132915,44786.46349132915,553.348,NGN,True
128,44522707-7d4d-43ef-8d11-b74adc735b9c,2023-03-01T00:00:00.000Z,2023-04-12T00:00:00.000Z,,False,31b86361-378a-47ef-9d43-25218e06ced3,1684.9629715635742,1684.9629715635742,99.0455,INR,True
129,e38ecdf3-21eb-4ec6-9d43-1cbe3fcf6261,2023-03-07T00:00:00.000Z,2023-03-25T00:00:00.000Z,2023-03-25T00:00:00.000Z,True,cf2b417f-352e-486f-a5e0-a32cbbfa0826,844.3247977742284,0.0,1.9409,NZD,True
130,b6acd23d-7c3e-4ed2-9ba5-400cf32adc08,2023-03-14T00:00:00.000Z,2023-03-15T00:00:00.000Z,2023-05-15T00:00:00.000Z,True,a9797cb2-4805-4528-bbcb-fdb94368bee6,194.42809997697563,0.0,1.95445,NZD,True
131,e26f2fd1-0475-4d0b-a245-f616afe1dd15,2023-03-14T00:00:00.000Z,2023-03-15T00:00:00.000Z,2023-05-15T00:00:00.000Z,True,bc9725f8-7e23-44cc-8112-a8f757208369,655.5,0.0,1.0,GBP,True
132,516b6451-ec8a-4758-bba6-eacfa15a7350,2023-03-14T00:00:00.000Z,2023-04-30T00:00:00.000Z,2023-04-30T00:00:00.000Z,True,d7d2b5fc-32e7-4011-94a4-2c8aa0ff9e4f,1725.0,0.0,1.0,GBP,True
133,67891615-7c44-4ac2-8c59-96eaf0714208,2023-04-01T00:00:00.000Z,2023-05-12T00:00:00.000Z,,False,31b86361-378a-47ef-9d43-25218e06ced3,1646.2441430332922,1646.2441430332922,101.375,INR,True
134,59d4b612-01dd-4472-ba6c-eb02ef2907ee,2023-04-01T00:00:00.000Z,2023-05-10T00:00:00.000Z,2023-08-01T00:00:00.000Z,True,31b86361-378a-47ef-9d43-25218e06ced3,43617.26280885844,0.0,568.181,NGN,True
135,597c8bc4-e654-49c3-92a4-e7ba7051e2ca,2023-04-07T00:00:00.000Z,2023-04-25T00:00:00.000Z,2023-04-25T00:00:00.000Z,True,cf2b417f-352e-486f-a5e0-a32cbbfa0826,822.6078488459647,0.0,1.99214,NZD,True
136,0882a2d4-e586-40b4-90d3-fb54723d44a8,2023-04-11T00:00:00.000Z,2023-04-11T00:00:00.000Z,,False,86c921ae-05e9-46d2-a417-f7dd16f884be,313.5,313.5,1.0,GBP,True
137,a863e4d2-c0ff-46f6-98ce-a5b6fc73233c,2023-04-11T00:00:00.000Z,2023-04-11T00:00:00.000Z,2023-04-11T00:00:00.000Z,True,48021727-d93c-480f-aa9c-ec711afa4868,194.25,0.0,1.0,GBP,True
138,e3088711-c9e5-4899-ade2-caecb3e399bd,2023-04-11T00:00:00.000Z,2023-04-11T00:00:00.000Z,,False,86c921ae-05e9-46d2-a417-f7dd16f884be,0.0,0.0,1.0,GBP,True
139,03787ea2-6921-4aef-8133-b9d35b84ceb1,2023-04-11T00:00:00.000Z,2023-04-11T00:00:00.000Z,,False,48021727-d93c-480f-aa9c-ec711afa4868,0.0,0.0,1.0,GBP,True
140,a7905975-139f-4279-8f45-47097061b5a9,2023-04-12T00:00:00.000Z,2023-04-30T00:00:00.000Z,2023-04-30T00:00:00.000Z,True,a9797cb2-4805-4528-bbcb-fdb94368bee6,99.5609362710447,0.0,2.00882,NZD,True
141,31bc14ac-9a41-4d90-a3f5-4dd975dbebb5,2023-04-14T00:00:00.000Z,2023-05-30T00:00:00.000Z,2023-05-30T00:00:00.000Z,True,d7d2b5fc-32e7-4011-94a4-2c8aa0ff9e4f,1725.0,0.0,1.0,GBP,True
142,7b214b1b-450e-4bee-ab5c-c8691ff9640a,2023-05-01T00:00:00.000Z,2023-05-08T00:00:00.000Z,2023-05-08T00:00:00.000Z,True,cf2b417f-352e-486f-a5e0-a32cbbfa0826,4000.0,0.0,1.0,GBP,True
143,02848734-b5ed-4f2e-b0f5-6ff4f902812b,2023-05-01T00:00:00.000Z,2023-06-10T00:00:00.000Z,2023-08-01T00:00:00.000Z,True,31b86361-378a-47ef-9d43-25218e06ced3,42980.77506742167,0.0,576.595,NGN,True
144,6c1f6ab0-1050-4bab-adf4-6663715de667,2023-05-01T00:00:00.000Z,2023-05-01T00:00:00.000Z,2023-05-01T00:00:00.000Z,True,bc9725f8-7e23-44cc-8112-a8f757208369,230.0,0.0,1.0,GBP,True
145,216fce09-918a-4318-b45c-e846e4800689,2023-05-01T00:00:00.000Z,2023-05-31T00:00:00.000Z,2023-05-31T00:00:00.000Z,True,bc9725f8-7e23-44cc-8112-a8f757208369,230.0,0.0,1.0,GBP,True
146,8dad8a96-e97a-45ac-ace6-1918bb297899,2023-05-01T00:00:00.000Z,2023-06-12T00:00:00.000Z,,False,31b86361-378a-47ef-9d43-25218e06ced3,1633.7222961860757,1633.7222961860757,102.152,INR,True
147,31a2daf7-6e25-41a1-af7d-81cd1bfbd4a4,2023-05-04T00:00:00.000Z,2023-05-18T00:00:00.000Z,2023-05-18T00:00:00.000Z,True,d7d2b5fc-32e7-4011-94a4-2c8aa0ff9e4f,6245.0,0.0,1.0,GBP,True
148,8dd2dee3-d0d1-4b40-9674-4184c8f8f9ce,2023-05-05T00:00:00.000Z,2023-05-12T00:00:00.000Z,2023-06-30T00:00:00.000Z,True,9b72dced-a3eb-4446-b09a-afadfe657b66,3000.0,0.0,1.0,GBP,True
149,743dcdf0-2628-4316-b15d-21489bfbb01c,2023-05-05T00:00:00.000Z,2023-05-12T00:00:00.000Z,2023-05-12T00:00:00.000Z,True,9b72dced-a3eb-4446-b09a-afadfe657b66,3000.0,0.0,1.0,GBP,True
150,bf4fd29d-e531-4689-be37-c6a0615ae9ec,2023-05-07T00:00:00.000Z,2023-05-25T00:00:00.000Z,2023-05-25T00:00:00.000Z,True,cf2b417f-352e-486f-a5e0-a32cbbfa0826,815.2701149711205,0.0,2.01007,NZD,True
151,d23b46f7-05b8-498c-9f95-6c68add515ef,2023-05-14T00:00:00.000Z,2023-06-30T00:00:00.000Z,2023-06-30T00:00:00.000Z,True,d7d2b5fc-32e7-4011-94a4-2c8aa0ff9e4f,1725.0,0.0,1.0,GBP,True
152,e34ffdd2-64be-4169-9fbc-34e869628136,2023-05-15T00:00:00.000Z,2023-05-31T00:00:00.000Z,2023-05-15T00:00:00.000Z,True,8e81fbc4-4f33-4ae9-bf5e-a2415372e77b,1250.0,0.0,1.0,GBP,True
153,c61b4382-27f2-481c-b3d0-1f0e7401a35d,2023-05-15T00:00:00.000Z,2023-05-31T00:00:00.000Z,2023-05-15T00:00:00.000Z,True,8e81fbc4-4f33-4ae9-bf5e-a2415372e77b,1250.0,0.0,1.0,GBP,True
154,9f3e4abb-a9e1-4d93-86b5-4fd87fe321fe,2023-05-31T00:00:00.000Z,2023-05-31T00:00:00.000Z,2023-08-01T00:00:00.000Z,True,ffb145b0-8504-42da-b03d-4c4a573fd521,2250.0,0.0,1.0,GBP,True
155,c1667e06-5710-4ceb-a5ec-2e7d57b292ed,2023-06-01T00:00:00.000Z,2023-06-30T00:00:00.000Z,2023-06-30T00:00:00.000Z,True,bc9725f8-7e23-44cc-8112-a8f757208369,690.0,0.0,1.0,GBP,True
156,b14f1a2a-294d-4ac5-a4c0-1f12fecf5c32,2023-06-01T00:00:00.000Z,2023-06-30T00:00:00.000Z,2023-06-30T00:00:00.000Z,True,a278f53a-57ab-4f50-8690-182a5c60d671,2700.0,0.0,1.0,GBP,True
157,d9f9ecdd-8099-4834-98d7-8539ff54e642,2023-06-01T00:00:00.000Z,2023-07-12T00:00:00.000Z,,False,31b86361-378a-47ef-9d43-25218e06ced3,1619.3128341467673,1619.3128341467673,103.061,INR,True
158,218051af-8413-41eb-ab85-28136bc5b72e,2023-06-01T00:00:00.000Z,2023-07-10T00:00:00.000Z,2023-08-01T00:00:00.000Z,True,31b86361-378a-47ef-9d43-25218e06ced3,42942.94086151,0.0,577.103,NGN,True
159,ef90379b-500e-490f-8803-5832163bba7f,2023-06-05T00:00:00.000Z,2023-06-29T00:00:00.000Z,2023-06-29T00:00:00.000Z,True,a9797cb2-4805-4528-bbcb-fdb94368bee6,2440.81034903588,0.0,2.0485,NZD,True
160,d4270b9b-60ca-4c4b-b186-cace3eb5e6ad,2023-06-07T00:00:00.000Z,2023-06-25T00:00:00.000Z,2023-06-25T00:00:00.000Z,True,cf2b417f-352e-486f-a5e0-a32cbbfa0826,801.6230573940096,0.0,2.04429,NZD,True
161,c9230db8-f460-4080-9222-17ad8ef26efa,2023-06-14T00:00:00.000Z,2023-06-28T00:00:00.000Z,2023-06-28T00:00:00.000Z,True,8f65adab-5f53-402a-a2ee-31d458304705,95.94882729211088,0.0,23.45,ZAR,True
162,08056a35-dd44-437e-bdc1-5c32eaffd4a6,2023-06-14T00:00:00.000Z,2023-07-30T00:00:00.000Z,2023-08-01T00:00:00.000Z,True,d7d2b5fc-32e7-4011-94a4-2c8aa0ff9e4f,1725.0,0.0,1.0,GBP,True
163,478763d8-7e53-4023-8643-c618604c6f42,2023-06-21T00:00:00.000Z,2023-06-21T00:00:00.000Z,2023-06-21T00:00:00.000Z,True,cf2b417f-352e-486f-a5e0-a32cbbfa0826,100.0,0.0,1.0,GBP,True
164,70c95989-d6ec-4c6c-9c2e-7fe6f2a42906,2023-07-01T00:00:00.000Z,2023-08-10T00:00:00.000Z,,False,31b86361-378a-47ef-9d43-25218e06ced3,25658.639918662655,25658.639918662655,965.854,NGN,True
165,088341b9-8696-46a3-91a5-bb8aac71212d,2023-07-01T00:00:00.000Z,2023-08-12T00:00:00.000Z,,False,31b86361-378a-47ef-9d43-25218e06ced3,1602.6581646371912,1602.6581646371912,104.132,INR,True
166,2ac7e440-3657-4810-9ae7-f174351773ad,2023-07-07T00:00:00.000Z,2023-07-25T00:00:00.000Z,2023-08-01T00:00:00.000Z,True,cf2b417f-352e-486f-a5e0-a32cbbfa0826,792.0837542474057,0.0,2.06891,NZD,True
167,5bd525b0-b27d-4b43-ad4e-eb1df1ece05b,2023-07-14T00:00:00.000Z,2023-08-30T00:00:00.000Z,,False,d7d2b5fc-32e7-4011-94a4-2c8aa0ff9e4f,1725.0,1725.0,1.0,GBP,True
168,abad296f-8189-41b8-91d0-e991e1020b94,2023-08-01T00:00:00.000Z,2023-09-10T00:00:00.000Z,,False,31b86361-378a-47ef-9d43-25218e06ced3,25384.441255491467,25384.441255491467,976.287,NGN,True
169,6a618a2a-0c23-4286-a1fe-e1de8265b6b9,2023-08-01T00:00:00.000Z,2023-08-01T00:00:00.000Z,,False,d7d2b5fc-32e7-4011-94a4-2c8aa0ff9e4f,0.0,0.0,1.0,GBP,True
170,d5e856f6-c13e-4b18-b6a6-97308ed3a795,2023-08-01T00:00:00.000Z,2023-09-12T00:00:00.000Z,,False,31b86361-378a-47ef-9d43-25218e06ced3,1580.4536199630666,1580.4536199630666,105.595,INR,True
171,de86cc6f-76f2-4506-a97c-3bb003d0946a,2023-08-07T00:00:00.000Z,2023-08-25T00:00:00.000Z,,False,cf2b417f-352e-486f-a5e0-a32cbbfa0826,783.8096376898243,783.8096376898243,2.09075,NZD,True
172,314fa06f-652f-45d4-9554-a4210bab20e7,2023-08-14T00:00:00.000Z,2023-09-30T00:00:00.000Z,,False,d7d2b5fc-32e7-4011-94a4-2c8aa0ff9e4f,1725.0,1725.0,1.0,GBP,True
173,9b8708b8-fb09-489f-9bb2-3d19e7c83174,2021-01-01T00:00:00.000Z,2021-01-30T00:00:00.000Z,2022-04-25T00:00:00.000Z,True,1430511a-f15f-435e-901a-1801064b76c2,15.0,0.0,1.0,GBP,False
174,3da245f9-8fda-41d8-9efc-b7284d3f0ac0,2021-02-01T00:00:00.000Z,2021-02-28T00:00:00.000Z,2022-02-28T00:00:00.000Z,True,1430511a-f15f-435e-901a-1801064b76c2,15.0,0.0,1.0,GBP,False
175,5c9b77ca-1b41-4827-b0b5-adcd8fb482c1,2021-03-01T00:00:00.000Z,2021-03-30T00:00:00.000Z,2022-03-30T00:00:00.000Z,True,1430511a-f15f-435e-901a-1801064b76c2,15.0,0.0,1.0,GBP,False
176,b887446c-8d9e-4f7a-9e9f-3e5948160161,2021-03-05T00:00:00.000Z,2021-03-30T00:00:00.000Z,2022-03-30T00:00:00.000Z,True,89ea79cb-a445-4720-8368-b0887f4157bb,135.13767591400074,0.0,21.2746,ZAR,False
177,bb502950-77e7-4836-92f0-16ee935641e1,2021-03-08T00:00:00.000Z,2021-04-30T00:00:00.000Z,2021-04-30T00:00:00.000Z,True,1e6ba27d-e209-4b30-8894-8e1190c391e4,115.0,0.0,1.0,GBP,False
178,08994f73-41fd-49be-ba7e-26b537c8d144,2021-03-09T00:00:00.000Z,2021-03-09T00:00:00.000Z,2021-04-15T00:00:00.000Z,True,a3b7040d-4a3b-4106-82e4-f382979ff77b,115.0,0.0,1.0,GBP,False
179,bb0067dd-6d02-4a37-8a75-0f489ad80617,2021-03-24T00:00:00.000Z,2021-03-25T00:00:00.000Z,2021-03-25T00:00:00.000Z,True,44aaffac-d0ee-497f-85d3-1bab5daa8f2b,800.0,0.0,1.0,GBP,False
180,c028eee0-3829-4847-aaf3-e27e67b801a6,2021-04-01T00:00:00.000Z,2021-04-30T00:00:00.000Z,2021-08-31T00:00:00.000Z,True,1430511a-f15f-435e-901a-1801064b76c2,15.0,0.0,1.0,GBP,False
181,fe667a27-99fe-4441-83cd-a4fc230a1ea1,2021-04-05T00:00:00.000Z,2021-04-30T00:00:00.000Z,2022-04-30T00:00:00.000Z,True,89ea79cb-a445-4720-8368-b0887f4157bb,142.07283023902826,0.0,20.2361,ZAR,False
182,db722052-8096-4cd0-9632-87560e4317a0,2021-04-08T00:00:00.000Z,2021-05-30T00:00:00.000Z,2021-05-30T00:00:00.000Z,True,1e6ba27d-e209-4b30-8894-8e1190c391e4,115.0,0.0,1.0,GBP,False
183,af37ada9-c54c-4994-a0e0-400a8994696d,2021-04-18T00:00:00.000Z,2021-04-28T00:00:00.000Z,2021-05-31T00:00:00.000Z,True,a3b7040d-4a3b-4106-82e4-f382979ff77b,172.5,0.0,1.0,GBP,False
184,91683a0c-a8c7-4e3a-9d53-36288d973d85,2021-04-19T00:00:00.000Z,2022-04-20T00:00:00.000Z,2021-04-28T00:00:00.000Z,True,0df15899-fae7-43f6-84ca-c23c1d71aaec,3450.0,0.0,1.0,GBP,False
185,56630d73-c7e8-4358-ba1d-6f401202bd8c,2021-04-24T00:00:00.000Z,2021-04-25T00:00:00.000Z,2021-04-25T00:00:00.000Z,True,44aaffac-d0ee-497f-85d3-1bab5daa8f2b,800.0,0.0,1.0,GBP,False
186,8bf764fc-ab28-4c2a-9111-be29b35dd45c,2021-05-01T00:00:00.000Z,2021-05-30T00:00:00.000Z,2022-04-25T00:00:00.000Z,True,1430511a-f15f-435e-901a-1801064b76c2,15.0,0.0,1.0,GBP,False
187,cf255b16-f9da-4252-9fe2-e7c17f6ab9f0,2021-05-05T00:00:00.000Z,2021-05-30T00:00:00.000Z,,False,89ea79cb-a445-4720-8368-b0887f4157bb,143.95225291534604,0.0,19.9719,ZAR,False
188,296d39e3-912f-48bd-9a69-a2e031883911,2021-05-08T00:00:00.000Z,2021-06-30T00:00:00.000Z,2021-06-30T00:00:00.000Z,True,1e6ba27d-e209-4b30-8894-8e1190c391e4,115.0,0.0,1.0,GBP,False
189,0a7c19cd-f117-4490-a5e5-1df5ec163ae6,2021-05-24T00:00:00.000Z,2021-05-25T00:00:00.000Z,2021-05-24T00:00:00.000Z,True,44aaffac-d0ee-497f-85d3-1bab5daa8f2b,800.0,0.0,1.0,GBP,False
190,8de71bc9-7e85-4378-ac56-276b399be6fa,2021-06-01T00:00:00.000Z,2021-06-30T00:00:00.000Z,2022-04-03T00:00:00.000Z,True,1430511a-f15f-435e-901a-1801064b76c2,15.0,0.0,1.0,GBP,False
191,d7998033-6dd6-406b-aa21-979d62229046,2021-06-05T00:00:00.000Z,2021-06-30T00:00:00.000Z,2021-06-30T00:00:00.000Z,True,89ea79cb-a445-4720-8368-b0887f4157bb,151.2521043771044,0.0,19.008,ZAR,False
192,41fd6b66-6005-42ac-a5bb-83d3f580788e,2021-06-08T00:00:00.000Z,2021-07-30T00:00:00.000Z,2021-07-30T00:00:00.000Z,True,1e6ba27d-e209-4b30-8894-8e1190c391e4,115.0,0.0,1.0,GBP,False
193,2a77e2c8-dcba-4a14-b648-a9408f71f7f6,2021-06-24T00:00:00.000Z,2021-06-25T00:00:00.000Z,2021-06-24T00:00:00.000Z,True,44aaffac-d0ee-497f-85d3-1bab5daa8f2b,800.0,0.0,1.0,GBP,False
194,1bdfc15d-1f3e-4aa5-b283-b207b867da34,2021-07-01T00:00:00.000Z,2021-07-30T00:00:00.000Z,2022-03-29T00:00:00.000Z,True,1430511a-f15f-435e-901a-1801064b76c2,15.0,0.0,1.0,GBP,False
195,9508cb8b-85dd-4cd0-ace5-67d13b3d09ff,2021-07-05T00:00:00.000Z,2021-07-30T00:00:00.000Z,2021-07-30T00:00:00.000Z,True,89ea79cb-a445-4720-8368-b0887f4157bb,145.58067701344405,0.0,19.7485,ZAR,False
196,db2ddb8a-4310-4e05-b14b-4f534a373794,2021-07-08T00:00:00.000Z,2021-08-30T00:00:00.000Z,2021-08-30T00:00:00.000Z,True,1e6ba27d-e209-4b30-8894-8e1190c391e4,115.0,0.0,1.0,GBP,False
197,42b576d4-bb80-4cb1-9794-6538193c1c7b,2021-07-14T00:00:00.000Z,2022-04-28T00:00:00.000Z,2022-04-28T00:00:00.000Z,True,7385a88a-9e63-4a8d-b931-616baa7ebb15,1725.0,0.0,1.0,GBP,False
198,9aaa2ad6-a957-472c-ab1b-05598b234b60,2021-07-24T00:00:00.000Z,2021-07-25T00:00:00.000Z,2021-07-25T00:00:00.000Z,True,44aaffac-d0ee-497f-85d3-1bab5daa8f2b,800.0,0.0,1.0,GBP,False
199,bf49165c-2d8d-45c1-a401-88a24c42151b,2021-07-30T00:00:00.000Z,2021-07-31T00:00:00.000Z,2021-07-30T00:00:00.000Z,True,44aaffac-d0ee-497f-85d3-1bab5daa8f2b,60.0,0.0,1.0,GBP,False
200,57f857e6-c547-465a-9a30-3f57f80e7a27,2021-08-01T00:00:00.000Z,2021-08-30T00:00:00.000Z,2021-08-30T00:00:00.000Z,True,1430511a-f15f-435e-901a-1801064b76c2,15.0,0.0,1.0,GBP,False
201,eeca4ee8-5ae8-4046-8b86-1ffbef91252d,2021-08-05T00:00:00.000Z,2021-08-30T00:00:00.000Z,2021-08-30T00:00:00.000Z,True,89ea79cb-a445-4720-8368-b0887f4157bb,142.13534250909666,0.0,20.2272,ZAR,False
202,25c4017f-11f1-4754-ae48-d5337686f437,2021-08-08T00:00:00.000Z,2021-09-30T00:00:00.000Z,2021-09-30T00:00:00.000Z,True,1e6ba27d-e209-4b30-8894-8e1190c391e4,115.0,0.0,1.0,GBP,False
203,8c63f22f-9714-4676-b405-400d50eed2f4,2021-08-24T00:00:00.000Z,2021-08-25T00:00:00.000Z,2021-08-25T00:00:00.000Z,True,44aaffac-d0ee-497f-85d3-1bab5daa8f2b,800.0,0.0,1.0,GBP,False
204,854397c8-61e4-4ccd-90f6-a53c8fa251c1,2021-09-01T00:00:00.000Z,2021-09-30T00:00:00.000Z,2022-04-18T00:00:00.000Z,True,1430511a-f15f-435e-901a-1801064b76c2,15.0,0.0,1.0,GBP,False
205,a1e73e0e-bd6d-4751-8433-ec2c817b7ea9,2021-09-05T00:00:00.000Z,2021-09-30T00:00:00.000Z,2021-09-30T00:00:00.000Z,True,89ea79cb-a445-4720-8368-b0887f4157bb,145.1052833464559,0.0,19.8132,ZAR,False
206,7c3a9d2c-c90b-40d0-a3e1-348423fa483a,2021-09-08T00:00:00.000Z,2021-10-30T00:00:00.000Z,2021-10-30T00:00:00.000Z,True,1e6ba27d-e209-4b30-8894-8e1190c391e4,115.0,0.0,1.0,GBP,False
207,843285bc-0dc0-4c2f-9fdb-874b5455bc71,2021-09-20T00:00:00.000Z,2021-11-14T00:00:00.000Z,2022-01-11T00:00:00.000Z,True,6f9f06c8-2a9e-4b02-86f2-58b00f227e5a,1983.75,0.0,1.0,GBP,False
208,46c35af1-e147-42cc-94f3-8205082b197e,2021-09-24T00:00:00.000Z,2021-09-25T00:00:00.000Z,2021-09-25T00:00:00.000Z,True,44aaffac-d0ee-497f-85d3-1bab5daa8f2b,800.0,0.0,1.0,GBP,False
209,b6d5b0dc-1483-4579-9bb4-b979d294669f,2021-09-29T00:00:00.000Z,2021-09-30T00:00:00.000Z,,False,8a6e1df3-67b0-4fc8-ae55-01cc3fc9fa09,1725.0,1725.0,1.0,GBP,False
210,e3037982-98c8-4501-9825-f2af5abc97f0,2021-10-01T00:00:00.000Z,2021-10-30T00:00:00.000Z,2021-10-30T00:00:00.000Z,True,1430511a-f15f-435e-901a-1801064b76c2,15.0,0.0,1.0,GBP,False
211,eeaa20f8-2cf2-464a-8433-be54bd92f8e5,2021-10-01T00:00:00.000Z,2021-12-14T00:00:00.000Z,2022-09-15T00:00:00.000Z,True,7385a88a-9e63-4a8d-b931-616baa7ebb15,2300.0,0.0,1.0,GBP,False
212,ca4c03a4-039d-4610-b39f-e73aa6d295d1,2021-10-05T00:00:00.000Z,2021-10-30T00:00:00.000Z,2021-11-30T00:00:00.000Z,True,89ea79cb-a445-4720-8368-b0887f4157bb,140.48443921055076,0.0,20.4649,ZAR,False
213,7a1e2c37-f07c-4d45-8e78-830cb5e884d8,2021-10-08T00:00:00.000Z,2021-11-30T00:00:00.000Z,2021-11-30T00:00:00.000Z,True,1e6ba27d-e209-4b30-8894-8e1190c391e4,115.0,0.0,1.0,GBP,False
214,78c787c1-8da0-4db3-aba8-50f28ba81e3c,2021-10-24T00:00:00.000Z,2021-10-25T00:00:00.000Z,2021-10-25T00:00:00.000Z,True,44aaffac-d0ee-497f-85d3-1bab5daa8f2b,800.0,0.0,1.0,GBP,False
215,09b325e7-6783-459d-a974-214ecfb5d835,2021-10-27T00:00:00.000Z,2021-10-11T00:00:00.000Z,2022-01-25T00:00:00.000Z,True,28e4dba4-d4bd-4cd0-9a2d-7fab94536d4e,1725.0,0.0,1.0,GBP,False
